{'order_id': 'o_33163', 'customer_id': 'u_6863634677', 'product_id': '1666344', 'product_price': 19.16, 'create_time': '2023-11-17 02:33:59'}
{'order_id': 'o_61875', 'customer_id': 'u_8165640310', 'product_id': '1162248', 'product_price': 33.99, 'create_time': '2023-04-30 03:45:23'}
{'order_id': 'o_63370', 'customer_id': 'u_8165640310', 'product_id': '1425571', 'product_price': 22.33, 'create_time': '2023-08-03 02:51:55'}
{'order_id': 'o_55057', 'customer_id': 'u_8165640310', 'product_id': '1491216', 'product_price': 3.99, 'create_time': '2023-08-13 18:01:28'}
{'order_id': 'o_68042', 'customer_id': 'u_8165640310', 'product_id': '1176866', 'product_price': 18.62, 'create_time': '2023-01-27 04:38:09'}
{'order_id': 'o_78869', 'customer_id': 'u_8165640310', 'product_id': '1190986', 'product_price': 7.01, 'create_time': '2023-07-24 22:57:39'}
{'order_id': 'o_50330', 'customer_id': 'u_8165640310', 'product_id': '1243883', 'product_price': 7.09, 'create_time': '2023-12-18 17:44:53'}
{'order_id': 'o_16687', 'customer_id': 'u_8165640310', 'product_id': '1699105', 'product_price': 14.99, 'create_time': '2023-10-11 15:11:19'}
{'order_id': 'o_40473', 'customer_id': 'u_8165640310', 'product_id': '1237176', 'product_price': 61.99, 'create_time': '2023-02-22 11:01:13'}
{'order_id': 'o_45106', 'customer_id': 'u_8165640310', 'product_id': '1456151', 'product_price': 14.89, 'create_time': '2023-02-04 09:17:18'}
{'order_id': 'o_20602', 'customer_id': 'u_8165640310', 'product_id': '1124717', 'product_price': 24.07, 'create_time': '2023-03-19 10:46:41'}
{'order_id': 'o_55160', 'customer_id': 'u_8165640310', 'product_id': '1314009', 'product_price': 14.05, 'create_time': '2023-11-13 22:06:29'}
{'order_id': 'o_87046', 'customer_id': 'u_8165640310', 'product_id': '1301013', 'product_price': 84.99, 'create_time': '2023-04-11 12:03:30'}
{'order_id': 'o_45195', 'customer_id': 'u_8165640310', 'product_id': '1016885', 'product_price': 12.67, 'create_time': '2023-08-05 07:13:45'}
{'order_id': 'o_25928', 'customer_id': 'u_8165640310', 'product_id': '1263799', 'product_price': 13.46, 'create_time': '2023-01-23 13:55:05'}
{'order_id': 'o_59846', 'customer_id': 'u_8165640310', 'product_id': '1348293', 'product_price': 61.19, 'create_time': '2023-12-11 23:08:53'}
{'order_id': 'o_52001', 'customer_id': 'u_8165640310', 'product_id': '1682171', 'product_price': 22.99, 'create_time': '2023-08-26 18:54:13'}
{'order_id': 'o_35196', 'customer_id': 'u_8165640310', 'product_id': '1443956', 'product_price': 63.51, 'create_time': '2023-04-29 02:23:23'}
{'order_id': 'o_32718', 'customer_id': 'u_8165640310', 'product_id': '1219348', 'product_price': 6.36, 'create_time': '2023-08-16 02:51:02'}
{'order_id': 'o_13089', 'customer_id': 'u_8165640310', 'product_id': '1436722', 'product_price': 15.5, 'create_time': '2023-04-19 20:55:16'}
{'order_id': 'o_37046', 'customer_id': 'u_8165640310', 'product_id': '1245843', 'product_price': 7.79, 'create_time': '2023-01-09 12:58:11'}
{'order_id': 'o_14167', 'customer_id': 'u_8165640310', 'product_id': '1716468', 'product_price': 22.99, 'create_time': '2023-02-20 09:28:27'}
{'order_id': 'o_14206', 'customer_id': 'u_8165640310', 'product_id': '1594583', 'product_price': 24.99, 'create_time': '2023-11-12 03:17:38'}
{'order_id': 'o_37973', 'customer_id': 'u_8165640310', 'product_id': '1685091', 'product_price': 31.45, 'create_time': '2023-10-07 08:42:25'}
{'order_id': 'o_90537', 'customer_id': 'u_8165640310', 'product_id': '1236802', 'product_price': 6.71, 'create_time': '2023-09-09 16:24:38'}
{'order_id': 'o_24462', 'customer_id': 'u_8165640310', 'product_id': '1306318', 'product_price': 19.99, 'create_time': '2023-07-20 18:27:52'}
{'order_id': 'o_47502', 'customer_id': 'u_8165640310', 'product_id': '1236744', 'product_price': 7.97, 'create_time': '2023-05-12 11:58:54'}
{'order_id': 'o_70763', 'customer_id': 'u_8165640310', 'product_id': '1166886', 'product_price': 19.99, 'create_time': '2023-07-22 03:43:55'}
{'order_id': 'o_92233', 'customer_id': 'u_8165640310', 'product_id': '1167525', 'product_price': 6.58, 'create_time': '2023-06-08 07:19:41'}
{'order_id': 'o_62384', 'customer_id': 'u_8165640310', 'product_id': '1232695', 'product_price': 13.55, 'create_time': '2023-02-28 02:29:26'}
{'order_id': 'o_81938', 'customer_id': 'u_8165640310', 'product_id': '1673237', 'product_price': 69.99, 'create_time': '2023-11-06 01:04:21'}
{'order_id': 'o_43561', 'customer_id': 'u_8165640310', 'product_id': '1323938', 'product_price': 22.99, 'create_time': '2023-10-11 20:57:14'}
{'order_id': 'o_75726', 'customer_id': 'u_8165640310', 'product_id': '1308997', 'product_price': 27.62, 'create_time': '2023-03-05 03:42:59'}
{'order_id': 'o_63912', 'customer_id': 'u_8165640310', 'product_id': '1177792', 'product_price': 16.65, 'create_time': '2023-07-11 02:41:53'}
{'order_id': 'o_37455', 'customer_id': 'u_8165640310', 'product_id': '1614948', 'product_price': 23.86, 'create_time': '2023-06-11 14:04:14'}
{'order_id': 'o_19202', 'customer_id': 'u_8165640310', 'product_id': '1011232', 'product_price': 42.29, 'create_time': '2023-10-17 07:56:20'}
{'order_id': 'o_94277', 'customer_id': 'u_8165640310', 'product_id': '1457183', 'product_price': 19.99, 'create_time': '2023-04-19 13:06:45'}
{'order_id': 'o_10911', 'customer_id': 'u_8165640310', 'product_id': '1533354', 'product_price': 35.26, 'create_time': '2023-09-29 12:16:33'}
{'order_id': 'o_68570', 'customer_id': 'u_8165640310', 'product_id': '1152454', 'product_price': 19.99, 'create_time': '2023-09-18 06:26:55'}
{'order_id': 'o_29734', 'customer_id': 'u_8165640310', 'product_id': '1571863', 'product_price': 28.99, 'create_time': '2023-12-11 14:38:26'}
{'order_id': 'o_55266', 'customer_id': 'u_8165640310', 'product_id': '1541675', 'product_price': 9.59, 'create_time': '2023-02-16 19:49:40'}
{'order_id': 'o_48791', 'customer_id': 'u_8165640310', 'product_id': '1061886', 'product_price': 17.96, 'create_time': '2023-12-16 07:22:17'}
{'order_id': 'o_52083', 'customer_id': 'u_8165640310', 'product_id': '1319030', 'product_price': 13.84, 'create_time': '2023-10-28 01:02:09'}
{'order_id': 'o_42190', 'customer_id': 'u_8165640310', 'product_id': '1609243', 'product_price': 47.99, 'create_time': '2023-01-07 10:36:31'}
{'order_id': 'o_67375', 'customer_id': 'u_8165640310', 'product_id': '1330920', 'product_price': 4.11, 'create_time': '2023-01-09 22:13:50'}
{'order_id': 'o_50592', 'customer_id': 'u_8165640310', 'product_id': '1446238', 'product_price': 24.51, 'create_time': '2023-04-17 13:57:44'}
{'order_id': 'o_90846', 'customer_id': 'u_8165640310', 'product_id': '1546096', 'product_price': 39.93, 'create_time': '2023-02-19 08:52:08'}
{'order_id': 'o_49338', 'customer_id': 'u_8165640310', 'product_id': '1396287', 'product_price': 63.51, 'create_time': '2023-12-23 07:43:17'}
{'order_id': 'o_27645', 'customer_id': 'u_8165640310', 'product_id': '1374651', 'product_price': 106.99, 'create_time': '2023-10-16 22:56:09'}
{'order_id': 'o_82475', 'customer_id': 'u_8165640310', 'product_id': '1025499', 'product_price': 24.99, 'create_time': '2023-05-24 14:46:50'}
{'order_id': 'o_74119', 'customer_id': 'u_8165640310', 'product_id': '1132372', 'product_price': 11.84, 'create_time': '2023-09-19 22:33:03'}
{'order_id': 'o_79046', 'customer_id': 'u_8165640310', 'product_id': '1140813', 'product_price': 16.03, 'create_time': '2023-10-30 17:09:24'}
{'order_id': 'o_62402', 'customer_id': 'u_8165640310', 'product_id': '1563882', 'product_price': 60.96, 'create_time': '2023-04-12 02:21:21'}
{'order_id': 'o_21905', 'customer_id': 'u_8165640310', 'product_id': '1663165', 'product_price': 38.99, 'create_time': '2023-11-29 12:04:30'}
{'order_id': 'o_67082', 'customer_id': 'u_8165640310', 'product_id': '1192098', 'product_price': 9.06, 'create_time': '2023-03-11 18:31:54'}
{'order_id': 'o_95873', 'customer_id': 'u_8165640310', 'product_id': '1540685', 'product_price': 9.99, 'create_time': '2023-12-03 05:15:56'}
{'order_id': 'o_59985', 'customer_id': 'u_8165640310', 'product_id': '1532386', 'product_price': 41.88, 'create_time': '2023-06-25 17:19:11'}
{'order_id': 'o_81758', 'customer_id': 'u_8165640310', 'product_id': '1120120', 'product_price': 17.55, 'create_time': '2023-11-01 13:02:45'}
{'order_id': 'o_30837', 'customer_id': 'u_1197915529', 'product_id': '1339405', 'product_price': 13.35, 'create_time': '2023-01-15 14:53:10'}
{'order_id': 'o_53482', 'customer_id': 'u_1197915529', 'product_id': '1094549', 'product_price': 33.5, 'create_time': '2023-03-14 02:39:06'}
{'order_id': 'o_79944', 'customer_id': 'u_1197915529', 'product_id': '1199029', 'product_price': 13.99, 'create_time': '2023-10-01 12:01:10'}
{'order_id': 'o_66411', 'customer_id': 'u_1197915529', 'product_id': '1224541', 'product_price': 14.55, 'create_time': '2023-03-21 08:35:40'}
{'order_id': 'o_34374', 'customer_id': 'u_1197915529', 'product_id': '1512494', 'product_price': 16.21, 'create_time': '2023-06-28 22:44:39'}
{'order_id': 'o_49021', 'customer_id': 'u_1197915529', 'product_id': '1066334', 'product_price': 19.72, 'create_time': '2023-02-02 10:10:15'}
{'order_id': 'o_27254', 'customer_id': 'u_1197915529', 'product_id': '1266320', 'product_price': 41.99, 'create_time': '2023-11-25 11:02:37'}
{'order_id': 'o_85108', 'customer_id': 'u_1197915529', 'product_id': '1219606', 'product_price': 10.39, 'create_time': '2023-11-29 02:58:19'}
{'order_id': 'o_62045', 'customer_id': 'u_1197915529', 'product_id': '1286786', 'product_price': 11.73, 'create_time': '2023-05-24 01:36:27'}
{'order_id': 'o_82548', 'customer_id': 'u_1197915529', 'product_id': '1540042', 'product_price': 35.19, 'create_time': '2023-10-10 11:03:27'}
{'order_id': 'o_26020', 'customer_id': 'u_1197915529', 'product_id': '1206167', 'product_price': 27.62, 'create_time': '2023-12-16 07:18:33'}
{'order_id': 'o_31159', 'customer_id': 'u_1197915529', 'product_id': '1314012', 'product_price': 28.34, 'create_time': '2023-11-24 13:02:49'}
{'order_id': 'o_18247', 'customer_id': 'u_1197915529', 'product_id': '1374054', 'product_price': 66.07, 'create_time': '2023-09-27 14:00:42'}
{'order_id': 'o_39627', 'customer_id': 'u_1197915529', 'product_id': '1251227', 'product_price': 0.65, 'create_time': '2023-08-12 08:52:42'}
{'order_id': 'o_52849', 'customer_id': 'u_1197915529', 'product_id': '1336918', 'product_price': 45.91, 'create_time': '2023-02-01 07:02:42'}
{'order_id': 'o_36940', 'customer_id': 'u_1197915529', 'product_id': '1307441', 'product_price': 7.16, 'create_time': '2023-08-28 16:05:15'}
{'order_id': 'o_43985', 'customer_id': 'u_1197915529', 'product_id': '1719776', 'product_price': 25.99, 'create_time': '2023-08-06 20:55:08'}
{'order_id': 'o_81138', 'customer_id': 'u_1197915529', 'product_id': '1283854', 'product_price': 28.55, 'create_time': '2023-12-19 06:00:17'}
{'order_id': 'o_44260', 'customer_id': 'u_1197915529', 'product_id': '1094340', 'product_price': 26.99, 'create_time': '2023-07-18 15:53:43'}
{'order_id': 'o_97550', 'customer_id': 'u_1197915529', 'product_id': '1658782', 'product_price': 17.69, 'create_time': '2023-02-02 09:10:23'}
{'order_id': 'o_70019', 'customer_id': 'u_1197915529', 'product_id': '1577947', 'product_price': 25.59, 'create_time': '2023-02-18 17:38:47'}
{'order_id': 'o_71369', 'customer_id': 'u_1197915529', 'product_id': '1331840', 'product_price': 58.26, 'create_time': '2023-07-25 07:40:37'}
{'order_id': 'o_79969', 'customer_id': 'u_1197915529', 'product_id': '1559990', 'product_price': 28.99, 'create_time': '2023-07-29 20:31:42'}
{'order_id': 'o_11624', 'customer_id': 'u_1197915529', 'product_id': '1627092', 'product_price': 22.9, 'create_time': '2023-07-20 00:15:18'}
{'order_id': 'o_80824', 'customer_id': 'u_1197915529', 'product_id': '1616196', 'product_price': 9.99, 'create_time': '2023-02-22 11:38:17'}
{'order_id': 'o_33473', 'customer_id': 'u_1197915529', 'product_id': '1521648', 'product_price': 8.79, 'create_time': '2023-07-13 04:07:37'}
{'order_id': 'o_79984', 'customer_id': 'u_1197915529', 'product_id': '1566878', 'product_price': 27.19, 'create_time': '2023-07-25 12:57:47'}
{'order_id': 'o_87260', 'customer_id': 'u_1197915529', 'product_id': '1492442', 'product_price': 6.99, 'create_time': '2023-11-11 16:54:24'}
{'order_id': 'o_48875', 'customer_id': 'u_1197915529', 'product_id': '1116431', 'product_price': 10.07, 'create_time': '2023-01-23 09:41:00'}
{'order_id': 'o_59659', 'customer_id': 'u_1197915529', 'product_id': '1364499', 'product_price': 41.99, 'create_time': '2023-09-28 13:41:30'}
{'order_id': 'o_51585', 'customer_id': 'u_1197915529', 'product_id': '1577948', 'product_price': 25.04, 'create_time': '2023-04-09 13:35:17'}
{'order_id': 'o_29116', 'customer_id': 'u_1197915529', 'product_id': '1397693', 'product_price': 19.2, 'create_time': '2023-06-28 16:21:31'}
{'order_id': 'o_43417', 'customer_id': 'u_1197915529', 'product_id': '1673313', 'product_price': 16.49, 'create_time': '2023-11-02 11:41:23'}
{'order_id': 'o_62293', 'customer_id': 'u_1197915529', 'product_id': '1358578', 'product_price': 39.89, 'create_time': '2023-03-31 10:55:09'}
{'order_id': 'o_89817', 'customer_id': 'u_1197915529', 'product_id': '1659770', 'product_price': 17.35, 'create_time': '2023-11-10 19:39:33'}
{'order_id': 'o_34192', 'customer_id': 'u_1197915529', 'product_id': '1397329', 'product_price': 43.04, 'create_time': '2023-03-30 18:39:40'}
{'order_id': 'o_65764', 'customer_id': 'u_1197915529', 'product_id': '1396176', 'product_price': 5.7, 'create_time': '2023-11-10 12:16:36'}
{'order_id': 'o_99660', 'customer_id': 'u_1197915529', 'product_id': '1279896', 'product_price': 6.59, 'create_time': '2023-05-26 15:42:27'}
{'order_id': 'o_31707', 'customer_id': 'u_1197915529', 'product_id': '1718179', 'product_price': 19.99, 'create_time': '2023-01-18 09:45:32'}
{'order_id': 'o_46635', 'customer_id': 'u_1197915529', 'product_id': '1125813', 'product_price': 15.99, 'create_time': '2023-02-08 05:36:12'}
{'order_id': 'o_41772', 'customer_id': 'u_1197915529', 'product_id': '1713149', 'product_price': 17.99, 'create_time': '2023-12-11 21:44:09'}
{'order_id': 'o_84529', 'customer_id': 'u_1197915529', 'product_id': '1234374', 'product_price': 5.69, 'create_time': '2023-08-29 17:07:40'}
{'order_id': 'o_47316', 'customer_id': 'u_1197915529', 'product_id': '1575037', 'product_price': 22.39, 'create_time': '2023-02-19 02:31:27'}
{'order_id': 'o_88236', 'customer_id': 'u_1197915529', 'product_id': '1299000', 'product_price': 40.94, 'create_time': '2023-08-29 13:13:15'}
{'order_id': 'o_38999', 'customer_id': 'u_1197915529', 'product_id': '1717208', 'product_price': 27.99, 'create_time': '2023-08-08 02:43:15'}
{'order_id': 'o_65566', 'customer_id': 'u_1197915529', 'product_id': '1532522', 'product_price': 21.0, 'create_time': '2023-12-03 18:00:28'}
{'order_id': 'o_18719', 'customer_id': 'u_1197915529', 'product_id': '1168853', 'product_price': 8.19, 'create_time': '2023-09-12 03:05:03'}
{'order_id': 'o_94358', 'customer_id': 'u_1197915529', 'product_id': '1706951', 'product_price': 25.99, 'create_time': '2023-07-16 23:01:58'}
{'order_id': 'o_60090', 'customer_id': 'u_1197915529', 'product_id': '1053692', 'product_price': 17.12, 'create_time': '2023-05-03 23:35:04'}
{'order_id': 'o_64089', 'customer_id': 'u_1197915529', 'product_id': '1695586', 'product_price': 18.19, 'create_time': '2023-01-24 11:03:46'}
{'order_id': 'o_23188', 'customer_id': 'u_1197915529', 'product_id': '1296595', 'product_price': 13.99, 'create_time': '2023-02-23 10:27:35'}
{'order_id': 'o_92588', 'customer_id': 'u_1197915529', 'product_id': '1670829', 'product_price': 18.89, 'create_time': '2023-01-08 14:44:10'}
{'order_id': 'o_32878', 'customer_id': 'u_1197915529', 'product_id': '1356233', 'product_price': 44.99, 'create_time': '2023-08-20 22:43:38'}
{'order_id': 'o_91188', 'customer_id': 'u_5170890829', 'product_id': '1667811', 'product_price': 9.99, 'create_time': '2023-07-13 01:03:03'}
{'order_id': 'o_73003', 'customer_id': 'u_5170890829', 'product_id': '1268135', 'product_price': 12.78, 'create_time': '2023-04-17 10:39:33'}
{'order_id': 'o_31114', 'customer_id': 'u_5170890829', 'product_id': '1257174', 'product_price': 83.05, 'create_time': '2023-10-12 00:20:46'}
{'order_id': 'o_63641', 'customer_id': 'u_5170890829', 'product_id': '1378792', 'product_price': 26.58, 'create_time': '2023-08-31 18:05:47'}
{'order_id': 'o_12614', 'customer_id': 'u_5170890829', 'product_id': '1029965', 'product_price': 12.88, 'create_time': '2023-07-04 15:53:54'}
{'order_id': 'o_63968', 'customer_id': 'u_5170890829', 'product_id': '1430183', 'product_price': 7.99, 'create_time': '2023-09-03 06:14:55'}
{'order_id': 'o_36979', 'customer_id': 'u_5170890829', 'product_id': '1723567', 'product_price': 34.2, 'create_time': '2023-12-10 05:01:59'}
{'order_id': 'o_21702', 'customer_id': 'u_5170890829', 'product_id': '1445670', 'product_price': 50.13, 'create_time': '2023-05-28 12:49:46'}
{'order_id': 'o_17184', 'customer_id': 'u_5170890829', 'product_id': '1203394', 'product_price': 10.63, 'create_time': '2023-01-20 20:37:36'}
{'order_id': 'o_78081', 'customer_id': 'u_5170890829', 'product_id': '1424297', 'product_price': 9.8, 'create_time': '2023-05-07 15:48:22'}
{'order_id': 'o_18811', 'customer_id': 'u_5170890829', 'product_id': '944773', 'product_price': 5.98, 'create_time': '2023-01-30 15:02:20'}
{'order_id': 'o_55065', 'customer_id': 'u_5170890829', 'product_id': '1143593', 'product_price': 15.08, 'create_time': '2023-03-21 17:25:37'}
{'order_id': 'o_23831', 'customer_id': 'u_5170890829', 'product_id': '1176222', 'product_price': 20.99, 'create_time': '2023-01-28 08:40:41'}
{'order_id': 'o_80654', 'customer_id': 'u_5170890829', 'product_id': '1283367', 'product_price': 13.69, 'create_time': '2023-12-24 02:26:14'}
{'order_id': 'o_58393', 'customer_id': 'u_5170890829', 'product_id': '1650652', 'product_price': 12.31, 'create_time': '2023-04-03 06:42:32'}
{'order_id': 'o_43993', 'customer_id': 'u_5170890829', 'product_id': '1585882', 'product_price': 32.92, 'create_time': '2023-04-01 09:32:13'}
{'order_id': 'o_62159', 'customer_id': 'u_5170890829', 'product_id': '1207199', 'product_price': 35.28, 'create_time': '2023-08-21 15:35:30'}
{'order_id': 'o_31000', 'customer_id': 'u_5170890829', 'product_id': '1133714', 'product_price': 18.69, 'create_time': '2023-12-22 11:23:27'}
{'order_id': 'o_82196', 'customer_id': 'u_5170890829', 'product_id': '1407553', 'product_price': 28.99, 'create_time': '2023-06-04 13:33:59'}
{'order_id': 'o_89388', 'customer_id': 'u_5170890829', 'product_id': '1638803', 'product_price': 30.44, 'create_time': '2023-03-16 18:25:27'}
{'order_id': 'o_54834', 'customer_id': 'u_5170890829', 'product_id': '1030832', 'product_price': 11.25, 'create_time': '2023-11-15 04:12:47'}
{'order_id': 'o_18348', 'customer_id': 'u_5170890829', 'product_id': '1704373', 'product_price': 19.99, 'create_time': '2023-08-16 10:23:17'}
{'order_id': 'o_76165', 'customer_id': 'u_5170890829', 'product_id': '1670462', 'product_price': 38.99, 'create_time': '2023-06-19 16:42:52'}
{'order_id': 'o_83462', 'customer_id': 'u_5170890829', 'product_id': '1047255', 'product_price': 55.98, 'create_time': '2023-02-06 05:38:20'}
{'order_id': 'o_88695', 'customer_id': 'u_5170890829', 'product_id': '1555557', 'product_price': 7.77, 'create_time': '2023-02-20 04:21:32'}
{'order_id': 'o_30305', 'customer_id': 'u_5170890829', 'product_id': '944005', 'product_price': 4.99, 'create_time': '2023-06-26 04:36:15'}
{'order_id': 'o_72627', 'customer_id': 'u_5170890829', 'product_id': '1049411', 'product_price': 3.39, 'create_time': '2023-08-29 23:32:01'}
{'order_id': 'o_12654', 'customer_id': 'u_5170890829', 'product_id': '1597779', 'product_price': 38.49, 'create_time': '2023-09-09 13:56:14'}
{'order_id': 'o_36617', 'customer_id': 'u_5170890829', 'product_id': '1376663', 'product_price': 16.89, 'create_time': '2023-01-30 16:01:38'}
{'order_id': 'o_62576', 'customer_id': 'u_5170890829', 'product_id': '1321920', 'product_price': 43.04, 'create_time': '2023-08-09 07:40:58'}
{'order_id': 'o_30848', 'customer_id': 'u_5170890829', 'product_id': '1711920', 'product_price': 24.99, 'create_time': '2023-09-24 10:44:28'}
{'order_id': 'o_79060', 'customer_id': 'u_5170890829', 'product_id': '1556407', 'product_price': 34.39, 'create_time': '2023-08-04 09:21:00'}
{'order_id': 'o_19174', 'customer_id': 'u_5170890829', 'product_id': '1711997', 'product_price': 9.99, 'create_time': '2023-05-02 19:05:13'}
{'order_id': 'o_76078', 'customer_id': 'u_5170890829', 'product_id': '1659681', 'product_price': 18.04, 'create_time': '2023-10-05 22:48:21'}
{'order_id': 'o_75248', 'customer_id': 'u_5170890829', 'product_id': '1584610', 'product_price': 14.61, 'create_time': '2023-02-27 03:30:04'}
{'order_id': 'o_22943', 'customer_id': 'u_5170890829', 'product_id': '1560597', 'product_price': 28.99, 'create_time': '2023-08-22 06:25:45'}
{'order_id': 'o_72941', 'customer_id': 'u_5170890829', 'product_id': '1349530', 'product_price': 20.44, 'create_time': '2023-05-18 18:13:38'}
{'order_id': 'o_59040', 'customer_id': 'u_5170890829', 'product_id': '1662660', 'product_price': 17.99, 'create_time': '2023-01-06 20:57:22'}
{'order_id': 'o_94792', 'customer_id': 'u_5170890829', 'product_id': '1564185', 'product_price': 2.21, 'create_time': '2023-11-03 06:00:35'}
{'order_id': 'o_81259', 'customer_id': 'u_5170890829', 'product_id': '1435790', 'product_price': 19.59, 'create_time': '2023-07-15 12:44:23'}
{'order_id': 'o_88852', 'customer_id': 'u_5170890829', 'product_id': '1673984', 'product_price': 29.99, 'create_time': '2023-02-27 20:34:35'}
{'order_id': 'o_66398', 'customer_id': 'u_5170890829', 'product_id': '1716087', 'product_price': 19.99, 'create_time': '2023-03-05 22:57:14'}
{'order_id': 'o_16116', 'customer_id': 'u_5170890829', 'product_id': '1722673', 'product_price': 10.99, 'create_time': '2023-10-31 11:28:54'}
{'order_id': 'o_73994', 'customer_id': 'u_5170890829', 'product_id': '1562852', 'product_price': 12.92, 'create_time': '2023-04-20 23:01:42'}
{'order_id': 'o_73041', 'customer_id': 'u_5170890829', 'product_id': '1588625', 'product_price': 9.99, 'create_time': '2023-06-07 17:01:13'}
{'order_id': 'o_74165', 'customer_id': 'u_5170890829', 'product_id': '1388040', 'product_price': 90.29, 'create_time': '2023-10-07 21:08:51'}
{'order_id': 'o_92672', 'customer_id': 'u_5170890829', 'product_id': '925085', 'product_price': 2.96, 'create_time': '2023-11-11 01:01:08'}
{'order_id': 'o_21235', 'customer_id': 'u_5170890829', 'product_id': '1108228', 'product_price': 15.65, 'create_time': '2023-03-19 08:12:33'}
{'order_id': 'o_36263', 'customer_id': 'u_5170890829', 'product_id': '1700098', 'product_price': 14.99, 'create_time': '2023-09-22 09:59:17'}
{'order_id': 'o_70207', 'customer_id': 'u_5170890829', 'product_id': '87526', 'product_price': 21.83, 'create_time': '2023-04-09 22:58:24'}
{'order_id': 'o_42138', 'customer_id': 'u_5170890829', 'product_id': '1396509', 'product_price': 160.64, 'create_time': '2023-08-31 03:43:27'}
{'order_id': 'o_72191', 'customer_id': 'u_5170890829', 'product_id': '1496089', 'product_price': 39.39, 'create_time': '2023-01-30 07:10:12'}
{'order_id': 'o_50357', 'customer_id': 'u_5170890829', 'product_id': '1395713', 'product_price': 5.89, 'create_time': '2023-10-11 00:53:08'}
{'order_id': 'o_24975', 'customer_id': 'u_5170890829', 'product_id': '1693406', 'product_price': 4.99, 'create_time': '2023-07-04 14:17:55'}
{'order_id': 'o_26160', 'customer_id': 'u_5170890829', 'product_id': '1699855', 'product_price': 17.99, 'create_time': '2023-05-03 20:27:20'}
{'order_id': 'o_61492', 'customer_id': 'u_5170890829', 'product_id': '1469675', 'product_price': 52.6, 'create_time': '2023-12-27 00:05:23'}
{'order_id': 'o_22608', 'customer_id': 'u_5170890829', 'product_id': '1287475', 'product_price': 65.99, 'create_time': '2023-11-10 20:29:24'}
{'order_id': 'o_80082', 'customer_id': 'u_5170890829', 'product_id': '1627518', 'product_price': 16.79, 'create_time': '2023-10-17 12:57:32'}
{'order_id': 'o_63055', 'customer_id': 'u_5170890829', 'product_id': '1242688', 'product_price': 55.99, 'create_time': '2023-08-11 00:34:18'}
{'order_id': 'o_15895', 'customer_id': 'u_5170890829', 'product_id': '1720897', 'product_price': 19.99, 'create_time': '2023-03-15 22:42:52'}
{'order_id': 'o_78944', 'customer_id': 'u_5170890829', 'product_id': '1147506', 'product_price': 21.65, 'create_time': '2023-09-22 12:47:07'}
{'order_id': 'o_10442', 'customer_id': 'u_5170890829', 'product_id': '946941', 'product_price': 3.37, 'create_time': '2023-05-13 19:20:58'}
{'order_id': 'o_34436', 'customer_id': 'u_5170890829', 'product_id': '13732', 'product_price': 12.99, 'create_time': '2023-12-12 10:22:06'}
{'order_id': 'o_26615', 'customer_id': 'u_5170890829', 'product_id': '1371023', 'product_price': 47.13, 'create_time': '2023-10-01 17:46:51'}
{'order_id': 'o_85313', 'customer_id': 'u_5170890829', 'product_id': '1338168', 'product_price': 46.15, 'create_time': '2023-08-31 13:09:54'}
{'order_id': 'o_29871', 'customer_id': 'u_5170890829', 'product_id': '1709753', 'product_price': 22.99, 'create_time': '2023-08-26 20:46:20'}
{'order_id': 'o_11232', 'customer_id': 'u_5170890829', 'product_id': '1614108', 'product_price': 38.34, 'create_time': '2023-02-18 17:13:49'}
{'order_id': 'o_41321', 'customer_id': 'u_5170890829', 'product_id': '1299422', 'product_price': 10.54, 'create_time': '2023-01-15 01:58:49'}
{'order_id': 'o_95967', 'customer_id': 'u_5170890829', 'product_id': '1308017', 'product_price': 60.99, 'create_time': '2023-06-23 01:19:09'}
{'order_id': 'o_98208', 'customer_id': 'u_5170890829', 'product_id': '1305731', 'product_price': 25.54, 'create_time': '2023-06-06 21:49:14'}
{'order_id': 'o_81071', 'customer_id': 'u_5170890829', 'product_id': '1711220', 'product_price': 16.38, 'create_time': '2023-02-11 16:05:40'}
{'order_id': 'o_63178', 'customer_id': 'u_5170890829', 'product_id': '1148154', 'product_price': 12.99, 'create_time': '2023-08-16 03:59:26'}
{'order_id': 'o_46463', 'customer_id': 'u_5170890829', 'product_id': '1189914', 'product_price': 10.07, 'create_time': '2023-07-23 01:38:09'}
{'order_id': 'o_26740', 'customer_id': 'u_5170890829', 'product_id': '1661417', 'product_price': 25.86, 'create_time': '2023-01-08 21:34:51'}
{'order_id': 'o_58644', 'customer_id': 'u_5170890829', 'product_id': '1126482', 'product_price': 4.4, 'create_time': '2023-05-12 02:23:41'}
{'order_id': 'o_69171', 'customer_id': 'u_5170890829', 'product_id': '1550621', 'product_price': 5.74, 'create_time': '2023-01-12 21:18:16'}
{'order_id': 'o_62301', 'customer_id': 'u_5170890829', 'product_id': '1618472', 'product_price': 34.32, 'create_time': '2023-03-14 22:01:17'}
{'order_id': 'o_41309', 'customer_id': 'u_5170890829', 'product_id': '1450757', 'product_price': 22.99, 'create_time': '2023-04-14 17:31:04'}
{'order_id': 'o_37759', 'customer_id': 'u_5170890829', 'product_id': '1133811', 'product_price': 8.64, 'create_time': '2023-08-05 14:13:30'}
{'order_id': 'o_31337', 'customer_id': 'u_5170890829', 'product_id': '1065015', 'product_price': 21.83, 'create_time': '2023-04-13 16:52:52'}
